,respondent_id,h1n1_vaccine,seasonal_vaccine
207,26914,0.010561243193129953,0.16178035840383256
208,26915,0.8178745320883614,0.9961944723588531
209,26916,0.010439882128954941,0.2075153850261637
210,26917,0.000307153150960703,0.0010297824222157087
211,26918,0.9551634953454894,0.9963389761859421
212,26919,0.9910515526196293,0.9825475429811581
213,26920,0.004300464622333511,0.15696785516255957
214,26921,0.005589290685412576,0.4064166197786346
215,26922,0.10655487812900197,0.7391346905688352
216,26923,0.0023126425975449443,0.0958683771886655
217,26924,0.9984676225809795,0.9989052132553728
218,26925,0.10732520801468713,0.7593579887534956
219,26926,0.9374559355087274,0.9322529936023433
220,26927,0.9920978208390574,0.9853675791640742
221,26928,0.03426688858466818,0.7113879766295376
222,26929,0.00481770666841154,0.06982868493649012
223,26930,0.8853164219238373,0.1686186291592291
224,26931,0.014673031035409522,0.2258994532123782
225,26932,0.037130239591412886,0.895757131238774
226,26933,0.025930920431473128,0.6421660951318996
227,26934,0.999992590650501,0.9999641233468863
228,26935,0.08847561958960047,0.4422065498872014
229,26936,0.10376431135494998,0.0009130673063796771
230,26937,0.05612506853330145,0.4982988076782127
231,26938,0.0005928666062675589,0.005830254829338439
232,26939,0.00011326524092682754,0.001143675408235714
233,26940,0.029717137451583952,0.0017506552093755111
234,26941,0.009263786961830464,0.251925626274769
235,26942,0.9447251441644492,0.9980559028496081
236,26943,0.9481996836746669,0.9862055737134489
237,26944,0.004330887997352541,0.049425640386841344
238,26945,0.029074717271196593,0.5407899381334907
239,26946,0.054811436075658644,0.8001293979200585
240,26947,0.018332607303112584,0.26497809884461365
241,26948,2.8121996141041243e-05,0.0005674741727640934
242,26949,7.189956692132461e-08,1.181924856872903e-09
243,26950,0.004498426729577111,0.30033032479099514
244,26951,0.005345074134534745,0.15267264614570408
245,26952,0.9999516671042594,0.9999740489860472
246,26953,0.982789440914588,0.9994783125826792
247,26954,0.005935564623266904,0.05542038821681423
248,26955,0.014278462451120959,0.21729946616731793
249,26956,0.019613065160578834,0.1479197482460872
250,26957,0.0037944420101381922,0.8214032763855142
251,26958,0.9924880933476472,0.9987895634694476
252,26959,0.0019456109045887695,0.05011862730746701
253,26960,0.0004641718824338462,0.005307934180209833
254,26961,0.021734423098165406,0.373188683776197
255,26962,0.10777252393407517,0.8968949741630423
256,26963,0.0210569482131546,0.12047220592230914
257,26964,0.0002692572266581704,3.3480542677915366e-06
258,26965,0.9853817233648585,0.9995320461276316
259,26966,1.9061117007797822e-07,1.300214754837785e-05
260,26967,0.0005656761744040897,0.0072996737086830745
261,26968,0.0025006810641778053,0.3497474267496596
262,26969,0.0026304331838535684,0.0537886171542802
263,26970,0.9997621315560595,0.9998287481935829
264,26971,0.009466442261259114,0.17489721480568904
265,26972,2.3994227943492386e-07,3.232965308268465e-06
266,26973,0.0002197719436917141,0.0022803718040558694
267,26974,0.5504052731207659,0.9428606689570995
268,26975,0.016797850336895015,0.4977112499304971
269,26976,0.999667986352666,0.9993680223201571
270,26977,0.0023637035683308698,0.07617979172519615
271,26978,0.000438360690562083,0.10719156574360576
272,26979,0.6318511266538246,0.9502374365435475
273,26980,4.903576966687557e-06,1.3828599347442924e-07
274,26981,0.0073216428739438484,0.23054976826653142
275,26982,0.9514126139394236,0.9961712711899203
276,26983,0.005643188815182588,0.13449331725669805
277,26984,0.01084854671572446,0.08193148431304811
278,26985,0.00018223901697897603,0.006785300639403416
279,26986,0.15465361389573368,0.7935398708375843
280,26987,0.018726185522463693,0.3727312219005052
281,26988,0.00020670551480782444,0.003588956502097514
282,26989,0.9704644260091811,0.9478732213981725
283,26990,4.470759074096917e-06,0.00014947567707929285
284,26991,0.8840193792948066,0.9923099211047717
285,26992,0.5672365434270898,0.95797070441566
286,26993,0.131755258432912,0.8185213854593325
287,26994,0.0118791865121521,0.08079257398941764
288,26995,0.057051259871499484,0.6717394051752579
289,26996,0.3736360540009474,0.8479941173916946
290,26997,0.00019325204440806865,0.009460098102041127
291,26998,0.0016888304340272262,1.2412386008723547e-05
292,26999,0.8336226186821033,0.99201631987954
293,27000,0.14610942843252062,0.31448597803965644
294,27001,0.048573879868438294,0.802430788848943
295,27002,8.320601399874523e-06,0.00031852856252910153
296,27003,1.630922443983155e-06,5.428607691505147e-05
297,27004,0.012268330842914923,0.09714297014735347
298,27005,0.9849525566578914,0.9983892380980722
299,27006,0.9780097494349164,0.9984600190293128
300,27007,0.02235014351149599,0.23320714565563644
301,27008,0.00012360421879478478,0.0013623052812116838
302,27009,0.02961251155505564,0.33749958013677994
303,27010,0.01249199275494527,0.14303791125827614
304,27011,0.003584312747328528,0.02531112471629214
305,27012,0.9894324244330338,0.9995139523743558
306,27013,0.017195773382526165,0.20513185733922024
307,27014,0.00740164323353536,0.05089705788090278
308,27015,0.007779081326035026,0.024575311598378814
309,27016,0.0002416559446892865,1.078339122110204e-05
310,27017,0.4031788529959354,0.9029775981078272
311,27018,0.007693236398029713,0.07592284154405902
312,27019,0.9999286687410002,0.9999898933592086
313,27020,0.056357090241430347,0.4065895656041886
314,27021,0.07325185130120991,0.8315093158748778
315,27022,0.00561361714634681,0.07306688361218514
316,27023,0.00029496985553186623,2.2177629596142943e-06
317,27024,0.0016652381972525696,0.04417590920628482
318,27025,0.0815402842816638,0.0628314286741439
319,27026,0.013656528492103167,0.28569309962488953
320,27027,0.00035635314491383566,0.01814728853262268
321,27028,0.13914988480601528,0.8447170266628469
322,27029,0.002726690894085233,0.14384971063386287
323,27030,0.9946770440317989,0.9988325590847372
324,27031,0.9791578227039284,0.9978383820831769
325,27032,0.4283053897064801,0.576648617756461
326,27033,0.08521121702058206,0.5648333555184927
327,27034,0.008919032130040833,0.636766943366905
328,27035,0.0008210248222228865,0.008558930691286245
329,27036,0.003669260876182052,0.09578170739759947
330,27037,0.9988453417155858,0.9996654273445565
331,27038,1.599645383513644e-05,0.00011328652070499063
332,27039,0.9757170946521937,0.9981092791067004
333,27040,0.03272369275993185,0.10102954811597697
334,27041,0.00028043284103792295,0.006665823749377755
335,27042,0.00647258153987107,0.3795462146914206
336,27043,0.999239474168095,0.9999357782383436
337,27044,2.7855870791075846e-07,3.417348963244305e-08
338,27045,0.06466657512114976,0.6399283110429137
339,27046,0.003961401524276571,0.059633344365142206
340,27047,0.9801369086964665,0.9974376216879628
341,27048,0.00793256871788055,0.06320308563040197
342,27049,0.9808419219617972,0.999580917134694
343,27050,0.0030275956075844694,0.2758142546598892
344,27051,0.0006291472714442087,0.00995863133231793
345,27052,0.023864715160646897,0.21449646672977837
346,27053,0.9953371052447298,0.9998222933862412
347,27054,1.9561318953636194e-06,1.1687945027529369e-07
348,27055,0.25789519122160104,0.9775240604308599
349,27056,0.04820027672412216,0.003093348310335876
350,27057,0.00198916696891899,0.0046174307858114945
351,27058,0.9714549177370964,0.9976124761307993
352,27059,0.09940533109866805,0.33088606655227015
353,27060,0.0003728923908690266,0.059068895377359515
354,27061,0.0457394521210641,0.7136300588055449
355,27062,0.04670385955985644,0.26330758547114086
356,27063,0.01567696477567861,0.48013104171543125
357,27064,0.9111853010819371,0.870087138378507
358,27065,0.007337492367289946,0.22348735917974236
359,27066,0.037384721630249626,0.7845129623809978
360,27067,0.4046507047569893,0.8443825735348361
361,27068,0.9998234659154518,0.9999910595326629
362,27069,0.8248250419903314,0.9959469028087342
363,27070,7.027581113087087e-05,5.094658435549027e-07
364,27071,0.00046668424834150804,0.0036444356930672617
365,27072,0.017741651910236283,0.5279959409743384
366,27073,0.016636809950400955,0.7760496675487324
367,27074,0.0007047878883070117,0.02997500400908368
368,27075,0.9993174220597681,0.9999562679376707
369,27076,0.9999904528185373,0.9996434587762998
370,27077,0.002644649099022151,0.04023316618960327
371,27078,0.6636498294430908,0.9854756285104078
372,27079,0.7553542694844092,0.9927221445489001
373,27080,0.0020662120571448535,0.07555714230660221
374,27081,0.014886346832828962,0.7617646659928197
375,27082,0.43581778965867357,0.8939237482997113
376,27083,0.07527723753395082,0.6674188004617407
377,27084,0.9978829487590016,0.9856374225650505
378,27085,3.9953944208299805e-05,6.483959925576043e-05
379,27086,0.00017143696439683059,0.002837547772645832
380,27087,0.09401870930613289,0.5970753663944325
381,27088,0.0557221560934039,0.8720299169828258
382,27089,0.008823837512201376,0.11292457616243838
383,27090,0.03709681732663788,0.4211908434015015
384,27091,0.19339929315763477,0.06697111772488301
385,27092,0.0019528611833768811,0.030246201121742672
386,27093,0.41903968946035214,0.2787717851039662
387,27094,9.95892036898325e-10,2.7583139508723336e-10
388,27095,0.004161204797858783,0.16151434783026333
389,27096,0.07324086626696821,0.05581696292951373
390,27097,0.9999567834971587,0.9999733370219278
391,27098,0.9752851771933033,0.9992600742349633
392,27099,0.007017091461081307,0.13599014731048775
393,27100,0.9169228817985894,0.9672065829901477
394,27101,0.01405437504464278,0.41159718170645826
395,27102,0.07341514932465466,0.8655608838894411
396,27103,7.758555832471132e-06,1.4399006735760155e-07
397,27104,0.9869009031419735,0.9810467084927689
398,27105,0.00039034234981864016,3.577291326160201e-05
399,27106,0.9312198157120234,0.993147017893624
400,27107,0.9759683079306883,0.9985379103716538
401,27108,0.3103995431838154,0.3175417570892714
402,27109,0.08155426346386906,0.06756968637477981
403,27110,0.00019984689518718295,1.040126697035203e-05
404,27111,0.0016833518019605228,0.056544456897013054
405,27112,0.9376146862703744,0.9945404908132632
406,27113,0.004315592021580525,0.07879407297611306
407,27114,0.016045393459505966,0.23477379571348134
408,27115,0.9998972483648668,0.9999962376548914
409,27116,0.1682946765189616,0.9532946894015363
410,27117,0.00032371521491976035,0.004490868503480781
411,27118,0.010117159593561553,0.15640865146145644
412,27119,0.00023417675450694342,0.010482723038643667
413,27120,0.9274009329610717,0.9993200136483088
414,27121,0.0002080395682726572,0.11195608812084601
415,27122,0.02224745652537237,0.3057339653139997
416,27123,0.026310909255735124,0.05141419734912888
417,27124,0.01379964491898449,0.14884771325906554
418,27125,4.317220533727465e-07,1.9209304491605853e-08
419,27126,0.6043808338725285,0.3933039395474193
420,27127,0.0023984720355998555,5.543294233039165e-06
421,27128,0.44408175062120936,0.9467353826766762
422,27129,0.9999966506945156,0.9999329338233719
423,27130,0.0008354078863968702,0.0046885226142174795
424,27131,0.0011631498703102707,0.005190097881008028
425,27132,0.9900620730409904,0.9997257520846478
426,27133,0.038055858467028594,0.5304507421608565
427,27134,0.9804530502716211,0.9986216507609297
428,27135,0.36174027528897695,0.8697587664149534
429,27136,0.007159566839557139,0.20281592594187467
430,27137,0.00016550777431042796,0.0009513310522921667
431,27138,0.4396232305014409,0.9588504786139918
432,27139,0.008270390035550322,0.005074650380709784
433,27140,0.9999969761935816,0.9999919883920804
434,27141,0.9998153745683388,0.9997229859425072
435,27142,0.0017729115785014306,0.04042568932686025
436,27143,0.14309608042567448,0.7363920231229442
437,27144,0.019789806814170106,0.008226188454848717
438,27145,0.8447929456271294,0.9880714957881287
439,27146,0.08184127613894361,0.9735334427528224
440,27147,0.0026974686146223796,0.06894092189375366
441,27148,0.3866267957006671,0.00050705507586814
442,27149,0.3128789700884788,0.7925196647889663
443,27150,0.9997853948136667,0.9999962358601987
444,27151,0.029998037006335652,0.6380365574306037
445,27152,0.00015654047248038418,0.013912630415597472
446,27153,0.2319944788347523,0.8452220350270898
447,27154,0.9926823567579273,0.9997766814269757
448,27155,0.08804371350992571,0.7044453011388984
449,27156,0.0002491443905685931,0.04454549553880644
450,27157,0.008224717888994676,0.634146334421825
451,27158,0.002286108941072614,0.04417483719268047
452,27159,0.014959171003198162,0.3332744006758652
453,27160,0.7931209464582952,0.9186331096748216
454,27161,0.8606020906665282,0.975074630978983
455,27162,0.7249139095894224,0.9966362654911991
456,27163,0.9988819013512067,0.2804625991033139
457,27164,0.007598452038523038,0.015967532654230156
458,27165,0.9998651497191197,0.9997647439382984
459,27166,0.005670524239012983,0.0033821905039716485
460,27167,0.00396808484693185,0.034917085056967646
461,27168,0.9994239216408205,0.997625121356773
462,27169,0.5192865654680414,0.9631492257942998
463,27170,0.326900526333812,0.8736639507317108
464,27171,0.004569806040182235,0.16300793793207263
465,27172,0.00096871514371904,0.13969519581258827
466,27173,0.8157242381348326,0.9918917373232067
467,27174,0.8127994478385958,0.039679441612307895
468,27175,0.018841453423029335,0.13438545538292615
469,27176,0.9586790845294016,0.999441005551468
470,27177,0.9951955797973832,0.9995168409250413
471,27178,0.01092426895070043,0.17982742225809722
472,27179,0.00962526864750363,0.24233472465375708
473,27180,0.3867629531062749,0.8184649187905835
474,27181,0.0025606188374304646,0.3352923118045914
475,27182,0.9965785573629106,0.9999181593573878
476,27183,0.0014163747618083386,0.0682024569697627
477,27184,0.00019919750563016547,0.028350639347739216
478,27185,0.9977717563193493,0.9998438868608029
479,27186,0.06819983546306564,0.6161581304933978
480,27187,0.3753413651130056,0.8291228414095271
481,27188,0.011929910100372252,0.2239390244603519
482,27189,0.012520376099798213,0.3781381182978834
483,27190,0.9951021580115477,0.9985158855139409
484,27191,0.8747219652927134,0.9993425917009797
485,27192,0.989168411084861,0.9997310615478524
486,27193,9.043581323611264e-08,9.455810994063928e-09
487,27194,0.04731150401022005,0.3716553561940846
488,27195,0.00010635097136818586,3.666056733101924e-06
489,27196,0.07913801411845527,0.2600971263659051
490,27197,0.10729105403120232,0.936415875385682
491,27198,0.9999639401521816,0.9999982176256349
492,27199,0.00017690588920751766,0.0038720598945889196
493,27200,0.5604953259559022,0.8254472357633652
494,27201,0.9977000508911997,0.9999226823909589
495,27202,0.00021156151559620094,0.0003065306782940883
496,27203,0.004674032975702544,0.09067192410328623
497,27204,0.00011511669063861623,0.0025733716961010263
498,27205,0.0014901825023367437,0.04314375572590218
499,27206,0.9653087302848278,0.9756560851928069
500,27207,0.01960648824252756,0.18947863744883764
501,27208,0.8476172845925116,0.9631766763099252
502,27209,0.01636138612196077,0.25013481044544594
503,27210,0.0015070410738414342,0.013775332556661803
504,27211,0.01857611471108066,0.13544323391495128
505,27212,0.9580486307054192,0.9987014470487002
506,27213,0.6368488855403366,0.04283784209670896
507,27214,0.00014526925645664055,0.005564012525280492
508,27215,0.4540172615172762,0.9669404560114032
509,27216,0.04426408993967113,0.9090942506255903
510,27217,5.7739238240309246e-05,1.1661637623976811e-06
511,27218,0.9967849445201342,0.999915688493242
512,27219,0.8948722137678906,0.9924989636228349
513,27220,0.35988935457174953,0.6183330849953642
514,27221,0.008422023103173948,0.12000628951861293
515,27222,0.4607140874893799,0.933515084543521
516,27223,0.001325875810266138,0.11360631819122083
517,27224,0.8042732616114037,0.9924577850165069
518,27225,0.02841553185464048,0.14494713724842573
519,27226,5.58302321886835e-05,0.004006343220456717
520,27227,0.20368353898629862,0.35209574182493697
521,27228,0.5517933969798104,0.9652670209214596
522,27229,0.9999811283827057,0.9999970356023047
523,27230,0.42822229051480815,0.9935735154641699
524,27231,0.9979622388993237,0.9998120582695433
525,27232,0.07335797241315274,0.45224536563623396
526,27233,0.4538849027975472,0.5640393167275132
527,27234,0.00040611827011080706,0.0007013397226947869
528,27235,0.999986905655516,0.999971944202576
529,27236,0.05353614388640725,0.8846654305925358
530,27237,0.3950306184523851,0.695570768319338
531,27238,0.06366733435559677,0.7065195687379963
532,27239,0.28150802918142875,0.6153569136010086
533,27240,0.30073969457569194,0.6644155383756621
534,27241,0.0021749442103846605,0.03441980989441134
535,27242,0.38230303961670287,0.9034227219930175
536,27243,0.0073985574543329585,0.024314953280216968
537,27244,0.009723100975556608,0.138190345413154
538,27245,0.004719763292897483,0.056359399630129536
539,27246,0.9994329968194129,0.999968169038772
540,27247,0.2062745395503305,0.9649361659445731
541,27248,0.07628533072750972,0.328015877117661
542,27249,0.04889541856531238,0.6038431543472794
543,27250,0.03131618186520311,0.5053583513688653
544,27251,0.008555624990822705,0.20525706093131496
545,27252,0.5706404763897198,0.060175420327900665
546,27253,0.013098909736669606,0.6857269720170901
547,27254,0.9998189382481913,0.9999864473283757
548,27255,0.017251281108399883,0.24380957054829705
549,27256,0.9770243496352131,0.9998367867190763
550,27257,0.10107603085483387,0.6619389004764322
551,27258,0.5782069496205798,0.9653670228838097
552,27259,0.9765318089626925,0.9977513019016883
553,27260,0.13360456255767716,0.006550591397770801
554,27261,0.009281816784116867,0.2775810718348945
555,27262,0.1662230632960623,0.8027013721746382
556,27263,0.1233479741313577,2.6630156730329555e-05
557,27264,0.0210104811009407,0.16871645854753684
558,27265,0.0012824001442182675,0.06826177915664439
559,27266,0.003394284200578892,2.6311142618954186e-05
560,27267,0.9505225629342726,0.9901097810111309
561,27268,8.66896955125129e-05,0.007138616751073654
562,27269,0.9899725555318498,0.9955948559294153
563,27270,0.00023441669056255553,0.002321820230352497
564,27271,0.002768216502844585,0.0917428004144517
565,27272,9.225837612775401e-05,0.008163529058681474
566,27273,0.005939838593607771,0.03377407020489506
567,27274,0.031198734884431714,0.4758684051820987
568,27275,0.024545224370574506,0.16420662703325076
569,27276,2.3576493099617494e-07,3.683394628865127e-05
570,27277,0.001490815741306369,0.15213417860900633
571,27278,0.36038462789518333,0.8972136188341542
572,27279,0.002337722320887364,0.05471730449580328
573,27280,0.6244999003494627,0.969949845463286
574,27281,0.0008863980716280505,0.02338513123169896
575,27282,0.15455916495032246,0.9542680026260919
576,27283,5.5313416062482796e-08,5.294182705576187e-06
577,27284,0.07377376084658882,0.0020607853584438114
578,27285,0.007015315818066484,0.20576306444924225
579,27286,0.00031663891184264756,0.004450031590314919
580,27287,0.06905007874362584,0.6922303246901546
581,27288,0.9999492126362967,0.9999945250378973
582,27289,0.4510794544574696,0.8688949372209765
583,27290,0.0010893557874769655,0.05648539940764083
584,27291,0.9992801660110842,0.999525577735165
585,27292,0.03337477824889682,0.6992253352391017
586,27293,0.44696448853490506,0.9952617014576052
587,27294,6.128214220688009e-06,2.6174760302217072e-05
588,27295,0.5895120292763216,0.9877794374810029
589,27296,0.1807845393256555,0.9454996968244235
590,27297,0.13765342695635613,0.9219126267283129
591,27298,0.11199449845124593,0.6120049485362692
592,27299,0.010779641527100552,0.17173154894680978
